id,name,education,place_of_origin,aliases,identity
0ad0d1cc-b327-4003-9ac2-ae90612830de,Prism,null,null,null,null
0cdfb504-5a0b-4b94-abdf-862334670641,Baroness S'Bak,null,null,null,null
868fc14a-4343-4228-9369-2ab43748f5de,Goblin Queen,null,null,null,null
90a3acce-50e8-4a5c-984b-85eb58cceccf,Mesmero,Unrevealed,Unrevealed,"Thomas, Thorton, Junichi, The Wizard, others",Secret
ad824753-02b3-41cf-85a4-96f49821c19e,Microbe,High School,Unrevealed,None,Secret
dc3257dd-ddd2-4cf9-9933-d93491713975,Callisto,Unrevealed,Unrevealed,None,No dual identity
787ff57e-4140-4bda-9b37-1f7e3500f149,Agent Zero,Unrevealed,Unrevealed location in former East Germany,"Formerly Maverick, David North, Agent Zero","Secret, known to certain government officials"
c0a8d695-ac4b-423f-a318-50e176723bb4,Omega the Unknown,Srenesk warrior training,"Planet Protaris, Regreb System, Milky Way Galaxy",Sam,Secret
d6e93ce6-614b-4c67-8603-a36143e9f0a7,Joystick,University Of Arizona (unfinished),Unrevealed,None,Known to authorities
b425609c-5ac6-4523-82c2-ba2affb7d456,In-Betweener,Unrevealed,Unrevealed,"The Barrier between Dichotomies, He Who Stands in Shadow, the Separator of Actualities, Ankh the Wind-Giver, Ankh the Sun Holder, Ankh the Cosmic All of Our Dimension",Existence is not known to the general populace of Earth
8df9cb08-66ed-4289-98e7-2ba9c9d6d4e7,Wither,Currently enroled in high school,"Unrevealed location in Georgia, U.S.A.",unrevealed,Publicly known
cccc1d0c-0e42-46d0-b7ff-06c51f6680d8,Abyss (Age of Apocalypse),Unrevealed,Unrevealed location in Genosha,None,Secret
b395ab91-3fa7-4aa8-a3da-f4808c313331,The Renegades,null,null,null,null
9acfeab3-3ef3-4e0f-9a05-e22170abb4f4,Yellow Claw,Extensive knowledge in various sciences and black magic,Somewhere in mainland China,"Golden Claw, Master Plan, the Claw, Tzing Jao, Bhagwan Sri Ananda, The One, others",Secret
d3f4a935-3f48-41be-b4d3-d8c748bb1048,Vargas,Unrevealed,"Presumably, Spain",None,Secret
487df437-565d-46e4-914d-41ea3492e831,Erik the Red,null,null,null,null
eed0ec57-e6db-40cf-8f03-69956dc86b15,Blazing Skull,Presumed degree in journalism,"Cleveland, Ohio","Steve Valiant, Richard Stetson, Ghost Rider, Skull, Koos",Secret
2bdcb425-acc2-4f04-af66-877093fd53f1,Texas Twister,High school graduate,"Amarillo, Texas",None,Secret
c2d9ef90-baea-4a52-836b-84a630bd3734,Whiplash (Mark Scarlotti),Unrevealed,"Volstok, Chukotka Autonomous Okrug, Russia",None,Secret
2c4f49d5-a06b-4fbd-ae2d-bb6a56bd80ee,Dinah Soar,Unrevealed,Unrevealed (possibly Savage Land),"Wisconsin's Winged Wonder, Ms. Rodan '97",Known to authorities
29e183b1-27cc-42e9-88aa-cab599430cb7,Doorman,Unrevealed,Unrevealed,Unrevealed,Secret
b0f0527c-f0be-4965-8aed-a31a46c9293d,Flatman,null,null,null,null
b0dcc05d-7001-48f1-93e1-f3ca94ab0554,Mr. Immortal,Unrevealed,"Sheboygan, Wisconsin","""Mr. I"", ""Immy""",Known to authorities
0462e932-1906-49e4-a91a-8fe77510f04c,Centennial,"College graduate, police academy training",Unrevealed,"Captain Tomorrow, Justice Man, Flying Fossil, Old Man",Publicly known
e526d42a-d331-4c79-949e-bdfae07e304d,Major Mapleleaf,null,null,null,null
04ce1b81-c54a-4c94-bd98-009825ded2fe,Skin,High-school level courses at Massachusetts Academy,"Los Angeles, California",Angelo Torres,Secret
330391f5-1499-4ca2-807d-738cef172f34,Doomsday Man,null,null,null,null
8af13394-7c30-42dd-8641-6b0820f19517,Shriek,Unrevealed,Unknown,"Sandra Deel, ""First Lady of the Carnage Family""",Known
fb822f90-a939-4152-a183-47c957d8e8d9,Magdalene,Unrevealed,Earth-9021,Lady Magdalene,Secret
c97849bf-3a82-4cff-826e-c42afc7a852e,Arclight,Unrevealed; some military training,Unrevealed,None,Secret
820f8720-5e94-4bbb-a8d0-273e566fed2d,Harpoon,null,null,null,null
4cf732c1-4f18-46a7-bf16-1597296a2d2d,Malcolm Colcord,Military training,Unrevealed,The Director,No dual identity
e198779f-f006-4840-ab8a-8fe4d87c1a43,Phyla-Vell,Unrevealed,Titan (14th Moon of Saturn),"Martyr, formerly Quasar",Publicly known on Titan; the general populace of Earth is unaware of her existence.
ae12502f-27af-4cb0-9446-575141dc995b,Virginia Dare,null,null,null,null
015e2e67-2f0a-4062-9966-707bee88a0ea,Silver Fox,Unrevealed,Unidentified community in the Canadian Rockies,"Zora de Plata, presumably many others",No dual identity
35fb0c45-6db3-44d1-b0dc-c5d18b04e8a7,The Professor,null,null,null,null
aeb94bf1-941a-458d-9fd7-96740f7b0363,Blacklash,Unrevealed,Unrevealed,Unrevealed,Secret
b1548be7-1dca-4d56-a3e1-0a9b7c704444,Josiah X,Unknown,Unknown,"Josiah X, Justice, Josiah Smith, A-39",Secret
1345613f-d7e4-475b-86f5-1769e0888bdf,Venus Dee Milo,Unrevealed,Unrevealed,"""Venus Dee-Lightful""",Publicly known
3a8b1049-7dcb-433e-89b6-a6abf47974c7,Junta,"Military training, U.S. intelligence training","Queens, New York City, New York",Danny Vincent,No dual identity
822b4c93-3c8d-460f-85ef-f3cd46f2e6e2,Happy Hogan,"Vocational school graduate, EMS training","Brooklyn, New York","The Living Cobalt Time-Bomb, the Walking Bomb, Iron Man, the Freak, “Hap”",Secret (as Iron Man and the Freak)
eeb56232-f1d5-416e-85bf-85f71ee8c603,Rumiko Fujikawa,null,null,null,null
65013f5a-a5b6-42ab-a83b-44ef9af75675,Killer Shrike,Unrevealed; military training,"Williamsburg, Virginia",Harold Simmons,Publicly known
f935a8a5-5001-4991-8e6f-6be752f9382a,Cerebro,null,null,null,null
b0bd5eb6-5fd4-4404-a6d6-fa3186619951,The Anarchist,High school graduate,Unknown,unrevealed,Publicly known
ba4280e7-99f5-414d-bc1e-f249c48c075f,Vivisector,null,null,null,null
9d2e0263-b416-4201-bbf2-c1cefe319d06,Leech,null,null,null,null
f490f7f2-0e18-41ef-9638-9e54b1e5a215,Maggott,Unrevealed,"Ottoshoop, Northwest Transvaal, South Africa",None,Secret
eec0d8f4-d9fb-4dd6-80c4-ffe6b0425879,Battering Ram,Unrevealed,Unrevealed,None,Secret
1021d605-8e6b-4c04-8755-97c75494ac0b,Blok,Unrevealed,"San Francisco, California, U.S.A.",Rainbow,Secret
fd8b1257-8ce2-4050-99f3-f2afe3116681,La Nuit,Unrevealed,Unknown,"""The Night"" (English translation of codename)",Publicly known
770c9738-217f-4819-8714-66780370db36,Orphan,null,null,null,null
07e2c6a9-cb7a-437f-9507-53d80ff7273b,Plazm,Unrevealed,Unrevealed,null,Secret
3dfcbad6-3163-4286-b431-ceec364926f3,U-Go Girl,Some acting school,Unrevealed,"Tele-Girl, ""Bacon and Eggs Easy""",Secret
c346b3cb-afa7-46db-b783-8e2a04644b74,Tomorrow Man,null,null,null,null
e25c03f1-7c3e-41df-a97d-0485315d849d,Pretty Boy,Unrevealed,Unrevealed,None,Secret
8df9fd04-3942-4652-8c58-06572dafed27,Skullbuster (Cylla Markham),null,null,null,null
38795cbc-ba08-4a75-b3a1-b51b2442399c,Crusher Hogan (Ultimate),High-school dropout,Unrevealed,None,No dual identity
94dda8b5-9425-4294-a8b5-895e31925dc4,Micromax,Unrevealed,"Southend-on-Sea, Essex, England",Mr. Right,Known to U.K. authorities
63492916-8cb6-466f-a302-08633f2d1a9c,Justin Hammer,Degree in commerce and business,"Surrey, England",None,No dual identity
8eec5d83-1516-490a-ab57-a5619f05eab4,Amiko,null,null,null,null
3219109f-802a-4690-ba3a-23db48e819c1,Lifeguard,Unrevealed,"Surfer's Paradise, Sydney, Australia",None,Publicly known
fb4e051c-823c-43e5-9a2a-bebccc1b8159,Slipstream,Unrevealed,"Sydney, Australia",None,Secret
ad87adb3-340c-4723-b816-c7d5eeb5680e,Mr. Fixit,null,null,null,null
c82a70e0-e8d3-420c-a530-051b977e6165,Zaran,null,null,null,null
be024c4c-cef1-44a0-b24c-a0914393901e,Cottonmouth,null,null,None,Known to authorities
0ee175f5-7d72-48a4-aa86-a0c226168f1d,Chronomancer,null,null,null,null
95551258-8e50-49f0-b531-6433bc03a166,Rocket Racer,College education,"Brooklyn, New York",Robert Johnson,Known to authorities
fe5ce449-1f62-4b1b-96c9-e7c4928c6aee,Sunset Bain,Ph.D. from Massachusetts Institute of Technology,"San Diego, California",Madam Menace,Secret
2caa4554-846c-4e06-a28d-e8ade9048921,Switch,null,null,null,null
c2885689-d7b4-41bc-8e44-c915a8b005ff,Tarot,null,null,null,null
b8012843-cedd-4a56-a5f7-bb1d852c9e99,King Bedlam,null,null,null,null
553342f4-799b-474c-8e23-579b118291e5,Carmella Unuscione,Unknown,Italy,None,Secret
d3ef6954-978b-48c5-b4e0-6e0353087536,Zombie (Simon Garth),Unrevealed,"Birmingham, Alabama",Formerly the Coffee King of New Orleans,Most believe Simon Garth to be deceased
79f6cbec-13a9-409b-ac77-7f31ff4f9100,Morgan Stark,null,null,null,null
62abc60b-0f9b-432e-a1ce-94fe3d50686f,Hannibal King,Unrevealed,"Milwaukee, Wisconsin",Henry Kagle,Secret
1b0c23c6-8e1b-411d-bf60-e53f0972343c,Bloodscream,"Unrevealed, presumably some medical training.",Unrevealed,Bloodsport,Secret
4824d6fe-1d10-4c0b-b9e6-25bad99e6bff,M.O.D.A.M.,null,null,null,null
64c3013f-a25a-45df-a25c-f254fad9f387,Senator Kelly,Military training; otherwise unrevealed,"Boston, Massachusetts",None,No dual identity
88d45559-089c-431e-ae0b-11bcd0ce2364,Ogun,null,null,null,null
2c46ee6a-55f9-4d0e-8629-86dc54c99fe4,Slyde,Unrevealed,null,None,Secret
7ef44647-7abd-4093-847b-ffe5bd93b108,Hobgoblin (Robin Borne),Doctorate in applied mathematics(probability),"New York City, New York of Earth-9500","Hob, Hobby",Utterly forgotten
88b8b4ef-8f36-4ea4-8a30-dfed3fe009e1,Ken Ellis,null,Unrevealed,None,No dual identity
3ee9922c-0ae4-4d49-9ac2-e914a70afc22,Cargill,null,null,Frenzy,No dual identity
7ceb3ffc-2371-4380-9f6a-85600004b82b,Randall,Unrevealed,"Castleton Corners, Staten Island, New York",None,No dual identity
f062f40b-0cef-443f-b32f-90fbf66488f1,Mother Askani,null,null,null,null
a9ef72fc-757e-461d-838d-e3251d745226,Hemingway,null,null,null,null
3296de01-0ff0-4779-a871-17ebec01971c,Morg,Trained in combat,Caraner,The Berzeker,No dual Identity
69050858-d502-4dc1-90cc-4b99a9937566,Vance Astro,Some college education and an extensive education in the Air Force and space travel.,"Saugerties, New York","Formerly, Manglin John Mahoney, currently Major Victory",Publicly known in an alternate 31st century future
cb1baa66-cb49-449a-86ef-2ca9aef452a2,Mystique (Age of Apocalypse),Unrevealed,Unrevealed,Raven Darkhölme,Secret
9ae20cec-9ea8-4a57-839b-bb08f7d4a417,Starhawk (Stakar Ogord),null,null,null,null
975d9918-b699-4359-872e-94fdf942612b,Callisto (Age of Apocalypse),Unrevealed,Unrevealed,null,No dual identity
1d84e0f9-2d26-460a-8229-690e8eb54c95,Vengeance (Michael Badilino),Unrevealed,Unrevealed,None,Known (as Kowalski); Secret (as Vengeance)
8d6d3425-783f-46e4-9e4c-9ea8985afaae,Scream (Donna Diego),Unrevealed,Unrevealed,None,"Secret, known to Venom and members of the Life Foundation"
119da8e0-8baa-4341-9d00-95f4de2c0d81,Unus (Age of Apocalypse),Unrevealed,"Milan, Italy","Unus the Untouchable, Lord Unus, Prelate Unus",Secret
aa055bd1-6818-4462-9142-e3368d546285,Phalanx,null,null,null,null
2556f6b6-4ea5-4186-afc6-5d5201596ca0,Shinobi Shaw,Unrevealed,Unrevealed,Black King,No dual identity
3a32ea95-9164-4476-b74c-79e1252719df,Silhouette,Unrevealed,"New York City, New York","""Little Shadow""",Publicly known
6145cf1d-2e0e-4cfc-b43c-1dc98eb73cda,Demogoblin,Extensive knowledge of black magic,"Presumable ""Otherplace"", presumed to be Belasco's Limbo",Formerly Hobgoblin (while merged with Macendale),Secret
fb515138-9f74-4133-9298-8ebe72969c58,American Eagle (Jason Strongbow),unrevealed,"Kaibito, Arizona",none,Secret
7d3bd7c4-654f-40c0-ba26-037fd264c6fc,Talisman (Elizabeth Twoyoungmen),College graduate,"Calgary, Alberta, Canada",Talisman,Public
6edc2e0b-aab3-4bd3-a253-108ca59696fc,Paibok,Graduate of Skrullian military academy,"Planet Tarnax IV, Tarnax System, Andromeda Galaxy",Power Skrull,Known to Skrull Empire
53630012-e1ac-4bf1-9ff1-592cea2e0138,Cerise,Unrevealed,"The planet Shaskofrugnon, Shi'ar Empire",None known,Secret; the general populace of Earth is unaware that Cerise is an alien
de344852-82c0-40a0-b74f-5a242a88c6d6,Revanche,null,Japan,"Betsy Braddock, Psylocke",null
734d708d-e62d-4f42-93f7-56bbeb79a303,Tusk,null,null,null,null
bd3fcd48-a306-4159-82e3-3c656c27a213,Fabian Cortez,Unrevealed,Unrevealed,None,No dual identity
5ede371f-030e-444b-a097-7ffccc21ebbb,Terror,Unrevealed,Unrevealed,"Don Shreck, Espanto, Groza, Kongbu, Ru'b, Shrecken, Terrore, Vrees; Terror, Inc",Existence unknown to general public
ed24e73f-99e8-42f8-a189-507ea0494d6b,PsyNapse,null,null,null,null
875d453f-a9a5-4541-b360-f55b3c89fc25,Shalla-bal,null,null,null,null
e3230f08-9c49-4ea6-902d-926666f0ee73,Monster Badoon,null,null,null,null
2e844ba1-9786-4ee7-ba32-61d85eccbea0,Microchip,"Studied at State University, extensively self-taught","Brooklyn, New York","Micro, Microchip, Microman, Cringe, David Lieberman, Linus Lieberman, Lowell Bartholomew Ori, Sr., numerous others used incognito",Secret
bafc8a67-590d-43f4-b59d-c88bfe19d7f1,Bloodaxe,Masters degree in architecture,Unrevealed,None,Known
9ffc2f95-70f5-4580-bbf2-672aada0c7a9,Calypso,null,null,null,null
cb8862eb-adc7-41ea-9e29-ffce99b2641f,Lieutenant Marcus Stone,Presumably a college degree,Unrevealed,None,Known
b5463b25-a143-47ca-9eb7-4153edeff42a,Warhawk (Mitchell Tanner),null,null,null,null
a90b48b2-6d68-41b2-8cf1-8a1852a75dee,Sumo,null,null,null,null
ad7d3c04-e25a-4961-8b4a-40b9e06fafdc,Shotgun,null,null,null,null
f608134d-d058-4218-aa19-c86292ab77ed,Dargo Ktor,null,null,null,null
e5ea11b1-3451-4b2f-aaca-1050b9e5730b,Stellaris,Unrevealed,Unrevealed,Leah Princess,Secret
83a594e2-a341-4fbc-ab4b-58e9f9d3484c,Beef,null,Unrevealed,None,Secret
0e8616c8-f454-4c49-8ba8-e303d96f6197,Jetstream,null,null,null,null
651e0158-c4ae-4863-8f74-c38fe566a9c3,Black Crow,null,null,null,null
41c0d426-3b43-4849-9619-adc3c367db01,Black Queen,Unrevealed,Unrevealed,"Ms, Steed, formerly Black Queen",No dual identity
e044e748-e4d9-4c5b-9b4c-e02899ddcf52,Shooting Star,null,null,null,null
4bde7593-f90e-4649-a4a2-0adadec5aff9,Ikaris,null,"Polaria, Siberia, U.S.S.R.","Ike Harris, Iceberg, Sovereign",Secret
1c8ec245-3bed-4d2b-bb1f-cfe568eaa976,Scrambler,Unrevealed,Unrevealed location in Korea,None,Secret
465875ce-8a99-4237-85dd-a2209994d92b,Orphan-Maker,Primary school drop-out,Unrevealed,None,Secret
b2d7d63c-a201-4951-bca2-3627a90c5ad4,Sym,null,null,null,null
203bc94f-be9f-4165-83c0-1e3e830851df,Madripoor,null,null,null,null
368b3bad-7678-4415-a548-98e4684cb30d,Shockwave,Unrevealed; trained by British military and intelligence,Unrevealed,None,Known to the authorities
611db48f-243d-48e4-8fd2-e5694e3744ca,Catseye,Various courses at Massachusetts Academy,"Believed to be Boston, Massachusetts",Sharon Smith,Secret
cfc10630-123d-44c6-8325-fcc8efc2e740,Roulette,null,null,null,null
862b4086-33f4-4821-8414-bce687b1c284,Blackout,Unrevealed,"Flushing, New York City, New York",Mark Daniels,Publicly known
976d78ce-c497-4093-acf5-cd2c7108e059,Dreadnoughts,null,null,null,null
affbef06-4a51-430c-b090-db2ff0b88496,Hate-Monger (Adolf Hitler),Unrevealed,Germany,None,Secret
30aa4e8b-e501-4427-b977-b711554ad6e5,Thunderbolt (Bill Carver),null,null,null,null
5202ce16-2ff7-446e-91b1-653e2cb2d68f,Elements of Doom,null,null,null,null
76d70e9c-01f0-453d-bbc7-485b10eb6f6f,Outlaw Kid,null,null,null,null
59102545-323f-49c7-90f6-69fd7997950b,Mandroid,null,null,null,null
d2dd6d7b-7e15-43a6-b54d-f836feb69c09,Mordo,"Private tutors; extensive sorcery training under his grandfather, the Ancient One, others, and independent study","Varf Mandra, Transylvania",Unrevealed,Secret
5bef969e-9549-48be-86d8-0f2fe364f804,Cobalt Man,Masters degree at Metro College,Unknown,None,Secret
013c09a2-45a7-46ce-819f-c177388151e8,Whizzer (Stanley Stewart),Unrevealed,"Arnim Zola’s laboratory; Dallas, Texas",None,Secret
15d46c68-eb0d-4f25-bd79-79ac09c43dbf,Millie the Model,"High school graduate, some college","Sleepy Gap, Kansas","The Blonde Phantom, Millie the Marvel, the Blonde Bombshell",Publicly known
0a08fbff-c361-45ee-acf7-eb3ba6fad446,Talon (Fraternity of Raptors),"Unrevealed, but the Datasong of Talon's armor provides him with the knowledge of the universe, and all Raptors are educated in black sorcery",Unrevealed,"Lord Talon; impersonated Araki, and Smasher",Secret
f68ce507-64d9-436b-9c19-f2dec73e5767,Captain Flint,null,null,null,null
45b42ad9-b86e-470e-9e56-9497d3f3315f,Lava-Man,null,null,null,null
025b5db1-eb15-44a5-a5ec-8c7cfeb09d50,Blue Blade,null,null,null,null
7e1fab35-0dfd-450d-bbcb-81f909f6c7a9,Xavin,null,null,null,null
2c0f5970-b447-462a-8758-56007b99a3bc,Adam Destine,Unrevealed,"Ravenscroft, England of the 1100’s",Adam of Ravenscroft,Secret
021e64e1-efe0-428c-8dc3-e78e2fa53a3d,Ajak,Unrevealed,"Polaria (now known as Siberia), U.S.S.R.","Tecumotzin, Lord of Flight",Secret
e67045e1-e7a8-4f6d-9abc-02ef431bd533,Ajaxis,Unrevealed,Unrevealed,Unrevealed,Unrevealed
97ad8d56-b4f6-436d-afd2-454137bdcf42,Albion,"Ph.D. in History, B.A. in English Literature","Adlestrop, England","Merlin, the Grail Hermit",Secret
6394f7a6-15c4-47e0-8c4d-8b392e409499,Alice,Unrevealed,Unrevealed,None,No dual identity
e3814572-569b-4828-9725-befdca876207,Amanda Sefton,Unrevealed,Unrevealed location in former West Germany,"Amanda Sefton, Magicienne, Daytripper",Secret
3e36483d-4671-4320-9361-df00726a418b,Amun,High school student,Egypt,unrevealed,Secret
29139b67-16f0-41b3-bd02-1187cf475beb,Apocalypse (Ultimate),Centuries of study and experience,Akkaba region of Ancient Egypt,"High Lord, Forever Walker, Son of the Morning Fire, ""The First One,"" Set, Huitxilopochti, Sauru, Kali-Ma, Aten, many others",Secret
53f2e931-96af-473a-8abe-620895d39f07,Aqueduct,Unrevealed; some military training,"Chicago, Illinois",Water Wizard,Known to the authorities
ccd40b97-4414-4d7c-b2f0-77b219d06eb5,Armadillo,Unrevealed,"San Antonio, Texas",None,Secret
7f1acad3-5753-4dec-aa0b-3fd587aec7cf,Asylum,High school dropout,Unrevealed,"Darkling, Henry Gallante, Manny Gallante",Publicly known
bb997afd-2816-46a1-802f-631a59a6491e,Changeling,Unrevealed,Unrevealed,"Morph, Professor X, Professor Charles Xavier",Secret
ed9856a3-4007-477c-8e28-95f06eba94e2,Crimson Crusader,Secondary school student,"Ravenscroft, England",None,Secret
2d28cb5f-6fe6-40f8-a5fd-c244969c1165,Deacon Frost,null,Germany,null,Not known publicly for being a vampire
d6b27142-fb67-4a1c-a604-7b2cb6253a17,Epoch,Has learned a great deal through observation and studying at various intergalactic universities.,null,None,Cosmic Entity whose existence is unknown to the majority of the populace of Earth
d0c76940-33e3-4d59-a734-1056259abc32,The Fallen,Unrevealed,Unrevealed,None Known,Unknown to the general populace of Earth
f53385e5-a68c-493d-a8d8-08ca11ab7a94,Geiger,BS in physics from Empire State University,Unrevealed,Mistaken for,Known
85d16e88-7f39-4b9d-8b25-2ae2990a60fe,Ghost Rider (Marvel War of Heroes),High school student,null,"Roberto ""Robbie"" Reyes",Secret
55ab8674-99c2-4b9d-aa8f-17733d059aff,Harrier,Unrevealed; some military training,"Birmingham, Alabama",Cardinal,Known to the authorities
d6fff3c2-1f8a-4210-b135-b2c05f694c15,Hex,Unrevealed,"Ravenscroft, England",None,Secret
14928c52-42e8-4780-9cc1-5d6928b09af7,Imp,Secondary school student,"Ravenscroft, England",None,Secret
c2bf66e2-c313-473a-9fb9-f0dd03a43c40,Infant Terrible,Unrevealed,Unrevealed,None,Secret
84e59f70-e8b6-4eb0-bf0d-05583134dc4c,Iron Cross Army,Unrevealed,Counter-Earth,Unrevealed,Secret
f8b2b6e2-c153-4230-9af9-3c7d77087665,Iron Monger,M.B.A.,Unrevealed,"None (Iron Monger battlesuit officially codenamed ""I-M Mark One"")",Secret
1eed3149-a45e-4417-b556-98ce76d772ad,Ironclad,College graduate,Unrevealed,None,Known to the authorities
0c3781f7-a60c-4958-b03c-8a896b24fe06,Jack Flag,High school graduate,"Sandhaven, Arizona","Formerly King Cobra, AZ-1260",Secret
0d5aea72-117e-43c9-be8f-1767aa15afa8,Jazinda,Unrevealed,"Tarnax VI, Andromeda galaxy","Jaz; impersonated Darqon Par, General Eng, Jenifer Walters, Mrs. Murphy, others",No dual identity
2d80d95e-c9c4-4ea5-a0c9-cd9e24e013cc,Joshua Kane,Unrevealed,Unrevealed,Unrevealed,Publicly known
f4a7c374-6c0c-458d-a2ec-eae5a6789fc1,Kronos,Unrevealed,"City of Titanos, Northern Asia (destroyed)",Kronos,Secret
24922ef1-1a71-4a3d-9dc1-72dc16f12626,Kylun,Primary school (unfinished); trained as a warrior,"Edinburgh, Scotland, U.K.",None,Secret
72a032c2-449d-4dcc-ad67-745f2f0e8702,Lady Mastermind,unrevealed,unrevealed,unrevealed,Secret
b4869ec5-06da-4c2f-a1aa-c4cf4ecec5fa,Lionheart,Unrevealed,"England, U.K.",Captain Britain,Secret
5d53d91b-d2a6-49d4-8889-24c51b0daeec,M.O.D.O.K. (Iron Man 3 - The Official Game),"Mathematics degree, possibly higher","Bangor, Maine","MODOK, Gerlach, MODOC, Scientist Supreme, Damocles Rivas, the Saint",No dual identity
174c3e8d-e6ba-43ee-85bb-5e8414963346,Mindworm,High-school equivalent from orphanage,New York,None,Publicly known
c87c0307-2bf1-437a-9900-a7bc7f87fe88,Nekra,Elementary school,"Los Alamos, New Mexico","Adrienne Hatros, Priestess of Darkness",Secret
33547243-fd6a-432c-b2e9-88a4f4885afd,Night Nurse (Earth-9997),null,null,null,null
1b838aa2-c05e-4a85-aaed-b5ffda25cdb5,Phil Coulson (Phil Coulson),S.H.I.E.L.D. training; presumably US Army Ranger school,"Unrevealed, presumably Chicago, Illinois","Cheese, Agent Coulson, Philip Coulson, Phillip Coulson",No dual identity
ff28c7ef-f142-44ac-9007-c0e828fce62b,Power Man (USM),"Ongoing studies at Avengers Academy; attended classes at The Alison Blaire School for the Performing Arts, trained at School of Thunder",Unrevealed,None,Secret
a99c44f5-7345-4600-860a-3523afef0a89,Puff Adder,Unrevealed,"Atlanta, Georgia",Gordo Fraley,Secret
9a14b3ca-69c0-452a-9398-dba3a7c60ecb,Rattler,Unrevealed,"Breslau, Unified Germany (former East Germany)",None,Known to the American legal authorities
cbd4fd1b-10d5-45be-b33a-229a4a29f632,Red Skull (Albert Malik),unknown,An unidentified village in Germany,"Dell Rusk, Bettman P. Lyles, the Agent of a Thousand Faces, The Man, Cyrus Fenton, Teacher, Tod March, John Smith, Aleksander Lukin.",Secret
6ac1ff77-3278-47a4-a053-5c5e7ae08060,Richard Fisk,College graduate,Unrevealed,"The Schemer, Supreme Hydra, the Rose, Blood Rose",Secret
38365973-a2e3-4b44-8892-c27f1eff6859,Russian,Unrevealed,"Smolensk, Russia.",The Ivan,"Secret, known to select underworld crime bosses."
a59a8ff8-5321-4624-ac43-603fc4ee1691,Salo,Highly train military strategist,"Arthros, Sector 17A, Negative Zone",None,No dual identity
4a411c12-91b4-4eea-a8a8-0501b6e7f4e0,Spirit,Unrevealed,"Extraterrestrial (from the planet Luphom, destroyed)",Spirit,Publicly known
cbdaf545-2a85-45cd-8a82-c638f846395a,Sway,Various courses at Xavier Institute For Higher Learning,Unrevealed,None,Secret (known to authorities)
92e9b4a6-ceca-4128-b484-dcd6c0cf68bb,The Captain,Trained by US military,Unrevealed,None,Known to authorities
48cd33ec-9c69-473d-a1d7-d3b654fd5119,The Executioner,null,Jotunheim (Asgard),"Hans Grubervelt, The Evil One","Secret on Earth, publicly known on Asgard"
2d8d3090-ea54-4bc6-9aa6-3c9177814fbe,Timeslip,"Studied history at U.S.C., formerly at Hunter College","Palo Alto, California",None,Publicly known
ed301522-e175-4b1b-b253-e1cf86fcf60a,Vampiro,Unrevealed,Unrevealed,None,Known
a9aab6ce-30a1-4a0f-882a-cb0944255d22,Vapor,College graduate,Unrevealed,None,Known to the authorities
87844205-2305-454f-9310-3b6c817b43ec,Vector,College graduate,Unrevealed,None,Known to the authorities
e4170b42-b86a-42d5-aa7c-e14735c05bdd,Wallop,"Unrevealed, military training","Ravenscroft, England",Sabrina Bentley (nom d' plume),Secret
eee14d6f-f188-4aaf-adb7-f036ff38be66,Wallow,Unrevealed,Unrevealed,Wallow,The general populace of Earth is unaware that Max Pressman has been resurrected as Wallow.
e07ca5aa-b1b6-46da-9dae-a46622d510fa,Zarek,Zarek has military training and a background in Kree politics.,Kreelar,Commander Zo,Publicly known to the Kree
96e5d7ba-1f9c-4b9c-bfb6-bb4ea50fa2d2,Zodiak,Unrevealed,"Manhattan, New York City, New York","Zodiac Killer, Zodiak Killer",Secret
6acb8b41-bceb-472d-98f2-62089c378d6c,Aegis (Trey Rollins),High school student,"Brooklyn, New York",unrevealed,Secret
00df87c9-bb2a-4eb8-a56e-ffad666a9d99,Anita Blake,"Bachelor's degree in Preternatural Biology, professional training as a vampire executioner",Indiana,The Executioner,Publicly known
bebab893-eb8c-47e0-9a87-026d41c32e2c,Bill Hollister,Unrevealed,"East New York, Brooklyn, New York",null,No dual identity
c9a3b087-dd3c-4c1b-aeee-28cf5ea95535,Cap'n Oz,Unrevealed,"Ravenscroft, England","William Chance, Nightmangler, Darknobbler, Blackrotter",Secret
7e88cda1-f924-4708-9773-4bd29df25fd8,Cornelius,Unrevealed,"Unrevealed, presumably New York City",None,"Secret, known to the authorities"
e4f4a7af-4c7b-4ed2-9545-070cb4607ae6,D'Ken Neramani,Unrevealed,The Aerie (native world of the Shi'ar),None,No dual identity
ade7e637-5ae6-4f1e-9d85-55bc05e085dc,Druig,null,null,null,null
836af2e5-888f-40da-bc1c-6ee9b5c4cab4,Hindsight Lad,null,Unrevealed,Hindsight Lad,Publicly known
fdcb8eca-bfbf-4ecc-814e-6772cbdc00f5,Human Fly (Richard Deacon),Unrevealed,null,Human Fly,Known to authorities
bb56ab78-555d-4df7-a128-45209dfd86e9,Khan,Extensively self-taught,Unrevealed; possibly Halwan,"Lost Lord of K'un-Lun, Master of the Sacred Arts, Master of the World, Masterlord, Oldest of all Wizards; formerly Tyrone King, unidentified guardian of Bobby Wright",No dual identity; existence unknown to Earth's general public
0012d9de-dfec-424f-a889-ed4079c844e0,Leo (Zodiac),null,null,"Fitz, Fitz-Simmons, Turbo",No dual identity
26ec1eb2-e1be-4fed-ada7-d3c5fcdaab09,Midnight (Earth-811),null,null,None,No dual identity
